20/03/2023 11:20:53	37.397	20.830	0.496	0.117	9.259	0.202	0.245	0.772
20/03/2023 11:20:56	37.211	20.840	0.556	0.109	136.574	0.199	0.374	1.147
20/03/2023 11:21:00	37.200	20.870	0.585	0.111	192.130	0.199	0.425	1.259
20/03/2023 11:21:04	37.245	20.880	0.596	0.113	240.741	0.198	0.442	1.285
20/03/2023 11:21:07	37.016	20.910	0.602	0.116	219.907	0.197	0.448	1.289
20/03/2023 11:21:11	37.473	20.950	0.606	0.118	259.259	0.197	0.450	1.287
20/03/2023 11:21:15	37.152	20.960	0.608	0.120	231.481	0.197	0.451	1.285
20/03/2023 11:21:18	37.132	20.970	0.609	0.123	263.889	0.196	0.453	1.282
20/03/2023 11:21:22	37.047	21.000	0.611	0.124	233.796	0.195	0.454	1.278
20/03/2023 11:21:26	36.960	21.030	0.612	0.125	275.463	0.195	0.454	1.276
20/03/2023 11:21:29	36.926	21.020	0.613	0.126	243.056	0.195	0.455	1.274
20/03/2023 11:21:33	37.081	21.020	0.614	0.127	280.093	0.195	0.456	1.272
20/03/2023 11:21:37	36.915	21.020	0.615	0.127	245.370	0.194	0.456	1.271
20/03/2023 11:21:41	36.948	21.020	0.615	0.127	280.093	0.194	0.456	1.269
20/03/2023 11:21:44	36.904	21.030	0.616	0.127	243.056	0.194	0.456	1.266
20/03/2023 11:21:48	37.016	21.020	0.616	0.127	280.093	0.194	0.456	1.266
20/03/2023 11:21:52	37.017	21.030	0.617	0.128	240.741	0.194	0.456	1.264
20/03/2023 11:21:55	37.007	21.050	0.617	0.128	275.463	0.194	0.457	1.264
20/03/2023 11:21:59	36.940	21.050	0.618	0.128	240.741	0.194	0.457	1.262
20/03/2023 11:22:03	37.107	21.070	0.618	0.129	270.833	0.194	0.458	1.262
20/03/2023 11:22:06	36.976	21.080	0.618	0.129	243.056	0.194	0.458	1.260
20/03/2023 11:22:10	36.989	21.110	0.618	0.129	275.463	0.195	0.458	1.259
20/03/2023 11:22:14	36.969	21.120	0.619	0.130	243.056	0.194	0.458	1.258
20/03/2023 11:22:18	36.851	21.170	0.619	0.129	275.463	0.194	0.459	1.257
20/03/2023 11:22:21	36.772	21.170	0.620	0.129	243.056	0.194	0.460	1.257
20/03/2023 11:22:25	36.982	21.160	0.620	0.129	277.778	0.194	0.460	1.257
20/03/2023 11:22:29	36.839	21.160	0.620	0.130	240.741	0.194	0.460	1.255
20/03/2023 11:22:32	36.817	21.170	0.620	0.130	275.463	0.194	0.461	1.255
20/03/2023 11:22:36	36.751	21.180	0.620	0.130	238.426	0.194	0.461	1.255
20/03/2023 11:22:40	36.809	21.200	0.620	0.129	277.778	0.194	0.461	1.255
20/03/2023 11:22:43	36.997	21.210	0.621	0.130	240.741	0.194	0.461	1.254
20/03/2023 11:22:47	36.854	21.220	0.621	0.130	275.463	0.194	0.461	1.253
20/03/2023 11:22:51	36.877	21.230	0.621	0.129	245.370	0.194	0.461	1.252
20/03/2023 11:22:54	36.846	21.250	0.621	0.129	275.463	0.194	0.461	1.252
20/03/2023 11:22:58	36.550	21.260	0.621	0.130	245.370	0.194	0.462	1.252
20/03/2023 11:23:02	36.716	21.270	0.622	0.130	273.148	0.194	0.462	1.252
20/03/2023 11:23:06	36.728	21.290	0.622	0.130	238.426	0.194	0.462	1.252
20/03/2023 11:23:09	36.884	21.300	0.622	0.130	275.463	0.194	0.463	1.252
20/03/2023 11:23:13	36.817	21.300	0.622	0.130	240.741	0.194	0.463	1.252
20/03/2023 11:23:17	36.775	21.340	0.622	0.130	277.778	0.194	0.463	1.252
20/03/2023 11:23:20	36.765	21.330	0.623	0.130	240.741	0.194	0.463	1.250
20/03/2023 11:23:24	36.589	21.340	0.623	0.130	277.778	0.194	0.463	1.250
20/03/2023 11:23:28	36.667	21.360	0.623	0.130	247.685	0.197	0.463	1.252
20/03/2023 11:23:31	36.960	21.420	0.623	0.130	280.093	0.197	0.463	1.252
20/03/2023 11:23:35	36.685	21.440	0.623	0.130	247.685	0.195	0.463	1.252
20/03/2023 11:23:39	36.897	21.470	0.623	0.131	277.778	0.195	0.464	1.252
20/03/2023 11:23:43	36.634	21.480	0.623	0.131	243.056	0.195	0.465	1.252
20/03/2023 11:23:46	36.692	21.530	0.623	0.132	245.370	0.195	0.465	1.252
20/03/2023 11:23:50	36.475	21.570	0.623	0.132	284.722	0.195	0.466	1.252
20/03/2023 11:23:54	36.428	21.570	0.623	0.132	247.685	0.195	0.467	1.252
20/03/2023 11:23:57	36.540	21.560	0.623	0.132	287.037	0.195	0.467	1.252
20/03/2023 11:24:01	36.398	21.600	0.624	0.132	250.000	0.195	0.468	1.252
20/03/2023 11:24:05	36.424	21.620	0.624	0.132	289.352	0.195	0.468	1.252
20/03/2023 11:24:08	36.312	21.640	0.624	0.132	254.630	0.195	0.468	1.252
20/03/2023 11:24:12	36.115	21.660	0.624	0.132	291.667	0.195	0.468	1.252
20/03/2023 11:24:16	36.262	21.680	0.625	0.132	259.259	0.195	0.468	1.252
20/03/2023 11:24:19	36.107	21.680	0.625	0.133	293.981	0.195	0.468	1.252
20/03/2023 11:24:23	36.141	21.680	0.625	0.132	254.630	0.195	0.468	1.252
20/03/2023 11:24:27	36.151	21.690	0.625	0.132	296.296	0.195	0.468	1.252
20/03/2023 11:24:31	36.273	21.690	0.625	0.132	259.259	0.195	0.468	1.252
20/03/2023 11:24:34	36.174	21.700	0.625	0.132	303.241	0.195	0.468	1.252
20/03/2023 11:24:38	36.178	21.730	0.625	0.132	259.259	0.195	0.468	1.252
20/03/2023 11:24:42	36.263	21.700	0.625	0.132	296.296	0.195	0.468	1.252
20/03/2023 11:24:45	36.222	21.730	0.625	0.133	261.574	0.195	0.468	1.252
20/03/2023 11:24:49	36.300	21.740	0.625	0.133	296.296	0.195	0.468	1.252
20/03/2023 11:24:53	36.322	21.720	0.625	0.133	256.944	0.195	0.468	1.252
20/03/2023 11:24:56	36.242	21.710	0.625	0.133	296.296	0.195	0.468	1.252
20/03/2023 11:25:00	36.318	21.700	0.625	0.133	256.944	0.195	0.468	1.252
20/03/2023 11:25:04	36.452	21.710	0.625	0.134	291.667	0.196	0.469	1.252
20/03/2023 11:25:08	36.287	21.720	0.625	0.134	256.944	0.196	0.470	1.252
20/03/2023 11:25:11	36.277	21.730	0.625	0.134	293.981	0.196	0.470	1.252
20/03/2023 11:25:15	36.370	21.790	0.625	0.133	259.259	0.195	0.470	1.252
20/03/2023 11:25:19	36.240	21.820	0.625	0.133	300.926	0.195	0.470	1.252
20/03/2023 11:25:22	36.189	21.880	0.625	0.133	263.889	0.195	0.472	1.251
20/03/2023 11:25:26	36.019	21.960	0.625	0.133	300.926	0.195	0.472	1.250
20/03/2023 11:25:30	35.898	22.000	0.625	0.132	270.833	0.195	0.472	1.250
20/03/2023 11:25:33	35.893	22.040	0.625	0.132	307.870	0.194	0.472	1.250
20/03/2023 11:25:37	35.814	22.040	0.625	0.132	270.833	0.195	0.472	1.249
20/03/2023 11:25:41	35.797	22.080	0.625	0.132	312.500	0.195	0.472	1.248
20/03/2023 11:25:44	35.696	22.100	0.625	0.132	275.463	0.195	0.472	1.249
20/03/2023 11:25:48	35.729	22.100	0.625	0.132	275.463	0.195	0.472	1.250
20/03/2023 11:25:52	35.852	22.100	0.625	0.132	321.759	0.195	0.472	1.250
20/03/2023 11:25:56	35.843	22.100	0.625	0.132	280.093	0.195	0.472	1.250
20/03/2023 11:25:59	35.600	22.120	0.625	0.132	331.018	0.195	0.472	1.250
20/03/2023 11:26:03	35.790	22.150	0.625	0.132	291.667	0.196	0.473	1.250
20/03/2023 11:26:07	35.612	22.150	0.625	0.132	333.333	0.196	0.474	1.251
20/03/2023 11:26:10	35.624	22.160	0.625	0.132	298.611	0.196	0.474	1.252
20/03/2023 11:26:14	35.604	22.180	0.625	0.132	340.278	0.195	0.474	1.252
20/03/2023 11:26:18	35.771	22.180	0.625	0.132	300.926	0.195	0.474	1.252
20/03/2023 11:26:21	35.736	22.170	0.625	0.132	347.222	0.195	0.474	1.252
20/03/2023 11:26:25	35.725	22.170	0.625	0.132	305.555	0.196	0.474	1.254
20/03/2023 11:26:29	35.725	22.160	0.625	0.133	349.537	0.196	0.475	1.254
20/03/2023 11:26:33	35.685	22.210	0.625	0.133	303.241	0.197	0.475	1.255
20/03/2023 11:26:36	35.563	22.220	0.625	0.134	347.222	0.196	0.475	1.255
20/03/2023 11:26:40	35.756	22.260	0.626	0.134	303.241	0.197	0.475	1.255
20/03/2023 11:26:44	35.346	22.280	0.626	0.134	358.796	0.197	0.475	1.255
20/03/2023 11:26:47	35.503	22.290	0.625	0.134	312.500	0.197	0.475	1.256
20/03/2023 11:26:51	35.403	22.310	0.626	0.134	361.111	0.197	0.475	1.257
20/03/2023 11:26:55	35.314	22.310	0.626	0.134	314.815	0.196	0.475	1.257
20/03/2023 11:26:58	35.425	22.310	0.626	0.134	365.741	0.196	0.475	1.257
20/03/2023 11:27:02	35.370	22.300	0.626	0.134	319.444	0.197	0.476	1.257
20/03/2023 11:27:06	35.391	22.290	0.626	0.134	363.426	0.197	0.476	1.257
20/03/2023 11:27:09	35.414	22.290	0.626	0.134	328.704	0.197	0.476	1.257
20/03/2023 11:27:13	35.402	22.290	0.626	0.134	365.741	0.196	0.476	1.257
20/03/2023 11:27:17	35.470	22.300	0.626	0.134	324.074	0.196	0.475	1.257
20/03/2023 11:27:21	35.424	22.280	0.626	0.134	381.944	0.196	0.476	1.257
20/03/2023 11:27:24	35.368	22.280	0.626	0.134	335.648	0.196	0.475	1.257
20/03/2023 11:27:28	35.424	22.290	0.627	0.134	384.259	0.196	0.475	1.257
20/03/2023 11:27:32	35.403	22.290	0.626	0.134	342.593	0.197	0.475	1.257
20/03/2023 11:27:35	35.403	22.320	0.626	0.134	391.204	0.197	0.475	1.257
20/03/2023 11:27:39	35.360	22.330	0.626	0.134	342.593	0.196	0.475	1.257
20/03/2023 11:27:43	35.315	22.320	0.627	0.134	381.944	0.197	0.475	1.259
20/03/2023 11:27:46	35.349	22.310	0.627	0.134	344.907	0.197	0.475	1.259
20/03/2023 11:27:50	35.392	22.300	0.626	0.134	391.204	0.197	0.475	1.259
20/03/2023 11:27:54	35.414	22.300	0.627	0.134	340.278	0.197	0.475	1.259
20/03/2023 11:27:57	35.513	22.290	0.627	0.134	375.000	0.197	0.475	1.261
20/03/2023 11:28:01	35.468	22.270	0.627	0.134	337.963	0.197	0.475	1.261
20/03/2023 11:28:05	35.414	22.300	0.627	0.134	381.944	0.197	0.476	1.261
20/03/2023 11:28:09	35.315	22.320	0.627	0.134	335.648	0.197	0.476	1.261
20/03/2023 11:28:12	35.372	22.320	0.627	0.134	379.630	0.197	0.476	1.262
20/03/2023 11:28:16	35.385	22.340	0.627	0.134	331.018	0.197	0.477	1.262
20/03/2023 11:28:20	35.352	22.350	0.627	0.134	381.944	0.197	0.477	1.262
20/03/2023 11:28:23	35.475	22.350	0.627	0.134	333.333	0.197	0.477	1.262
20/03/2023 11:28:27	35.431	22.370	0.627	0.134	379.630	0.197	0.477	1.262
20/03/2023 11:28:31	35.376	22.380	0.627	0.134	328.704	0.197	0.477	1.262
20/03/2023 11:28:34	35.433	22.390	0.627	0.134	375.000	0.197	0.477	1.262
20/03/2023 11:28:38	35.211	22.390	0.626	0.134	340.278	0.197	0.477	1.264
20/03/2023 11:28:42	35.378	22.390	0.627	0.134	377.315	0.197	0.477	1.264
20/03/2023 11:28:46	35.301	22.410	0.627	0.134	342.593	0.197	0.477	1.264
20/03/2023 11:28:49	35.245	22.390	0.627	0.135	335.648	0.197	0.477	1.264
20/03/2023 11:28:53	35.466	22.390	0.627	0.135	391.204	0.197	0.477	1.264
20/03/2023 11:28:57	35.312	22.400	0.627	0.136	342.593	0.197	0.477	1.263
20/03/2023 11:29:00	35.069	22.430	0.627	0.136	393.518	0.197	0.477	1.264
20/03/2023 11:29:04	35.168	22.410	0.627	0.136	344.907	0.197	0.477	1.263
20/03/2023 11:29:08	35.334	22.400	0.627	0.136	391.204	0.197	0.477	1.262
20/03/2023 11:29:11	35.257	22.400	0.627	0.136	351.852	0.197	0.477	1.262
20/03/2023 11:29:15	35.135	22.420	0.627	0.137	405.093	0.197	0.477	1.262
20/03/2023 11:29:19	35.247	22.430	0.627	0.136	354.167	0.197	0.477	1.262
20/03/2023 11:29:22	35.203	22.450	0.627	0.137	354.167	0.197	0.477	1.262
20/03/2023 11:29:26	35.261	22.450	0.627	0.137	405.093	0.197	0.478	1.262
20/03/2023 11:29:30	35.150	22.460	0.627	0.137	358.796	0.197	0.478	1.261
20/03/2023 11:29:34	35.183	22.460	0.627	0.137	418.981	0.198	0.479	1.262
20/03/2023 11:29:37	35.139	22.470	0.627	0.137	363.426	0.199	0.479	1.261
20/03/2023 11:29:41	35.206	22.470	0.627	0.137	412.037	0.199	0.479	1.261
20/03/2023 11:29:45	35.143	22.500	0.627	0.138	365.741	0.199	0.479	1.262
20/03/2023 11:29:48	35.077	22.510	0.627	0.138	412.037	0.199	0.479	1.262
20/03/2023 11:29:52	35.088	22.510	0.627	0.138	370.370	0.199	0.479	1.262
20/03/2023 11:29:56	35.100	22.530	0.627	0.139	416.667	0.199	0.479	1.262
20/03/2023 11:29:59	35.087	22.510	0.627	0.139	361.111	0.199	0.479	1.262
20/03/2023 11:30:03	35.319	22.510	0.627	0.139	414.352	0.199	0.479	1.262
20/03/2023 11:30:07	35.054	22.500	0.627	0.139	361.111	0.199	0.479	1.263
20/03/2023 11:30:11	35.087	22.490	0.627	0.139	416.667	0.199	0.479	1.263
20/03/2023 11:30:14	35.153	22.490	0.627	0.139	368.055	0.200	0.479	1.264
20/03/2023 11:30:18	35.185	22.490	0.627	0.140	414.352	0.200	0.479	1.264
20/03/2023 11:30:22	35.208	22.490	0.627	0.141	368.055	0.201	0.479	1.264
20/03/2023 11:30:25	35.230	22.520	0.627	0.141	412.037	0.201	0.479	1.264
20/03/2023 11:30:29	35.032	22.520	0.627	0.141	368.055	0.201	0.480	1.264
20/03/2023 11:30:33	35.144	22.530	0.627	0.141	405.093	0.201	0.480	1.264
20/03/2023 11:30:36	35.131	22.530	0.627	0.141	361.111	0.201	0.480	1.264
20/03/2023 11:30:40	35.232	22.530	0.627	0.142	402.778	0.201	0.480	1.264
20/03/2023 11:30:44	35.187	22.520	0.627	0.142	365.741	0.201	0.480	1.264
20/03/2023 11:30:47	35.231	22.520	0.627	0.142	414.352	0.201	0.481	1.264
20/03/2023 11:30:51	35.164	22.510	0.627	0.142	356.481	0.201	0.481	1.265
20/03/2023 11:30:55	34.953	22.510	0.627	0.143	409.722	0.201	0.480	1.266
20/03/2023 11:30:59	35.143	22.530	0.627	0.143	356.481	0.201	0.481	1.266
20/03/2023 11:31:02	35.187	22.510	0.627	0.143	405.093	0.201	0.482	1.266
20/03/2023 11:31:06	35.042	22.510	0.627	0.143	361.111	0.201	0.481	1.266
20/03/2023 11:31:10	35.020	22.490	0.627	0.144	400.463	0.202	0.482	1.266
20/03/2023 11:31:13	35.222	22.530	0.627	0.144	351.852	0.202	0.482	1.266
20/03/2023 11:31:17	34.979	22.540	0.627	0.145	393.518	0.201	0.482	1.266
20/03/2023 11:31:21	35.103	22.570	0.627	0.145	354.167	0.201	0.482	1.266
20/03/2023 11:31:24	35.089	22.540	0.627	0.145	400.463	0.202	0.482	1.266
20/03/2023 11:31:28	35.276	22.530	0.627	0.146	358.796	0.201	0.483	1.266
20/03/2023 11:31:32	35.021	22.520	0.627	0.146	400.463	0.201	0.483	1.266
20/03/2023 11:31:36	35.200	22.530	0.627	0.146	358.796	0.201	0.483	1.266
20/03/2023 11:31:39	35.243	22.520	0.627	0.146	409.722	0.201	0.483	1.266
20/03/2023 11:31:43	35.101	22.550	0.627	0.146	361.111	0.201	0.483	1.265
20/03/2023 11:31:47	35.114	22.580	0.627	0.146	409.722	0.201	0.484	1.265
20/03/2023 11:31:50	35.049	22.600	0.627	0.146	370.370	0.201	0.484	1.265
20/03/2023 11:31:54	35.075	22.630	0.627	0.146	421.296	0.201	0.484	1.265
20/03/2023 11:31:58	35.072	22.620	0.627	0.146	372.685	0.201	0.484	1.264
20/03/2023 11:32:01	34.851	22.610	0.627	0.146	416.667	0.201	0.484	1.264
20/03/2023 11:32:05	35.160	22.600	0.627	0.146	370.370	0.201	0.484	1.264
20/03/2023 11:32:09	35.092	22.580	0.628	0.146	430.556	0.201	0.484	1.264
20/03/2023 11:32:12	35.069	22.580	0.627	0.146	375.000	0.201	0.484	1.264
20/03/2023 11:32:16	34.904	22.580	0.627	0.146	421.296	0.202	0.484	1.264
20/03/2023 11:32:20	35.150	22.600	0.627	0.146	381.944	0.201	0.484	1.264
20/03/2023 11:32:24	35.051	22.610	0.627	0.146	435.185	0.201	0.484	1.264
20/03/2023 11:32:27	34.884	22.610	0.627	0.146	379.630	0.201	0.484	1.264
20/03/2023 11:32:31	35.271	22.600	0.627	0.146	435.185	0.202	0.484	1.264
20/03/2023 11:32:35	35.060	22.590	0.627	0.146	379.630	0.201	0.484	1.264
